Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature(°C),Spindle_Bearing_Temperature(°C),Spindle_Vibration(µm),Tool_Vibration(µm),Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN)
139.4414924,4.386229133,6.70401778,32.98751641,47.96846484,34.01893937,0.909943946,19.01219379,8455.575381,343.6709494,26.56891351,2.161512087
69.36328109,3.915225698,6.983968234,7.130481948,48.64648782,34.94775812,0.57589085,32.85947003,25612.74699,395.3513396,25.13336631,2.968733134
103.1998932,4.965511555,6.61746685,20.3121106,49.01806844,31.32621861,1.260044712,25.36201462,23916.09294,354.6005552,31.01565401,2.687376858
138.0787711,4.788378868,6.359874759,16.31482229,47.54679328,35.98408242,0.559463063,23.33822988,22282.5814,343.653796,36.51040914,2.982762395
87.82766241,5.750289863,7.29916795,6.095566109,42.96159179,43.29546334,2.035583866,35.55977329,23464.20954,377.9529603,28.6070823,2.330159947
139.2213599,4.47998379,6.599455949,17.08429098,45.10044631,33.93550775,0.77932369,13.87753745,20196.05995,335.8251472,22.00096684,3.060006759
84.66963162,5.734737755,6.637989116,6.900456207,45.86875552,35.34927707,1.271393391,17.42895558,18422.10788,388.2532695,17.41363738,3.818460357
105.193436,6.84629813,6.65989069,6.076441796,48.75510042,38.64431207,1.190485078,23.56474275,13798.06221,391.7149308,24.9712521,2.422659986
105.1473121,4.595973622,6.679314215,28.11477141,50.76016233,37.9060759,1.236805562,39.3329148,17798.35512,344.6991114,26.40727164,3.408726501
107.5899691,6.092441951,6.718867419,7.925463016,50.65973507,32.14448283,1.273078003,28.97346207,20000.4979,221.4313595,17.16602613,3.498021313
82.14017902,5.010510256,5.817167875,16.40991047,50.91795664,35.54433622,0.960212373,20.73993784,22056.16857,363.7478545,30.61799244,3.720920229
175.3741175,3.908395056,6.92842199,15.86675707,51.51984935,35.29875963,0.397916576,22.33116568,18803.74319,370.0114891,18.17182922,3.075395019
86.87367028,4.969899822,5.976703497,19.02395425,49.51760304,32.28308904,0.825345326,16.91432562,22642.38345,326.8527736,22.7049361,1.361255715
76.83086476,6.023229628,6.535028821,12.27038673,46.18870859,36.32007493,1.227714655,25.93822789,18101.7432,405.804335,37.10194873,2.868439147
118.8494384,4.191998133,6.94045492,15.33739241,46.89465883,35.84819173,0.964463048,22.99547362,15430.19299,311.5303352,29.79298922,2.176883979
139.0485601,3.537026715,6.743669151,26.60863611,43.25266879,46.87733685,1.833304059,25.14569305,22738.114,379.8895092,25.11342542,3.433452256
55.21828592,2.612792534,6.354406454,22.06898156,50.59972187,36.5144386,1.116981907,17.33601867,19124.49633,350.0062115,36.849832,3.819319762
152.6191332,5.42761102,5.514843936,18.87828418,48.12938354,36.82498267,0.762670012,28.93827634,20614.83451,328.2886596,24.0612486,2.77911676
158.9534918,5.70854114,6.750522054,20.98714802,49.60103361,35.58364123,1.183839702,26.94223595,9585.463874,422.9449708,24.85070364,2.167566226
141.574378,4.289066122,6.073767338,29.92135869,49.88416416,38.04311288,1.507238649,10.97423254,25219.22799,366.0341889,32.46798778,0.861730691
102.0016769,3.322231147,6.755879518,16.50756283,46.09765669,39.19073528,0.876324886,41.18579147,19716.02181,387.7057266,24.13729894,3.292596139
81.31261935,4.372170093,6.603087349,26.30288362,45.30291277,40.202996,0.974200598,21.94840829,23424.73104,355.0322428,20.1519024,3.601473311
110.2968912,5.283951417,6.905354043,11.45511139,47.93840561,32.9105251,1.781597637,29.46305816,22547.04604,344.9691167,15.8731419,4.352117226
72.94748507,5.313249569,5.980629371,21.64074529,54.04809636,39.56159476,1.124907572,23.52550577,27430.87073,330.2914459,19.7985067,3.027625556
137.5667875,3.896704454,6.334020379,27.04835689,51.70100872,35.50073902,1.219374335,28.16927515,17257.76021,394.8502937,29.5450299,3.662483286
60.63784576,5.301437821,6.230173691,23.8429363,46.86514113,38.12688996,1.414038354,26.24758068,13087.99476,419.5915247,20.80318486,2.746990307
106.4627512,6.683247412,5.951106302,18.5930171,50.77319125,33.61421677,0.820745473,23.54118894,15698.35673,332.3993947,21.13057769,2.977891501
119.7910821,5.470172948,6.420436835,9.11806783,49.29465312,37.87209439,1.583998154,29.62970351,26188.18452,306.6069478,28.39442468,2.319209925
142.7902415,6.273711622,6.229275307,26.48386669,44.59268715,38.25313279,0.69340343,23.52384755,20080.39555,314.2150443,30.13794218,3.272687086
75.49189442,5.662438224,6.636928064,18.24670673,45.66265394,33.76007299,0.622976326,27.90882747,19242.72685,308.1070344,38.64528794,3.204931563
70.13713085,6.305360067,6.391874432,32.75385895,45.08761845,28.96613076,0.787854155,25.10440363,16544.31513,415.5147664,21.12626921,3.316731808
141.5282576,4.587645119,5.858674371,23.91446925,48.72406827,30.23886779,0.827617045,38.33983567,20910.49511,359.7919024,31.42528673,2.969309505
154.6634009,5.889526384,7.088869699,16.80888822,47.58273089,39.49661087,0.595548795,23.51032641,17748.42146,344.5061345,23.58044233,2.865952573
117.3967663,5.183728817,6.546806476,13.69458455,53.59477714,31.32420204,1.374391734,34.13073881,17295.43196,303.2587382,29.2437482,3.149720788
124.1906993,4.704946759,6.533957445,30.67426662,53.18754977,39.85037113,0.928122854,23.76970183,17453.90927,268.8832065,29.14497339,1.583598567
83.16102968,7.012370085,7.169909236,0.824625071,47.94509164,36.66783227,0.734833463,26.05146004,18461.53354,305.8015259,19.26028777,3.463338296
96.19639933,6.137729108,5.886635948,10.59413672,46.14441436,31.53327202,1.398462616,19.52980232,23976.26389,368.2716056,19.86520561,2.034894115
87.98789696,4.426482451,6.647954578,6.417367152,50.78843868,30.43564112,0.955831028,25.23401454,28627.95551,337.7615735,22.50239448,2.97481325
89.17150715,4.645784112,6.160185459,20.34560776,43.18251089,42.17891431,0.583457683,19.85831085,19083.92958,289.708154,26.54986668,2.983285593
89.86051899,3.848834826,6.788777753,7.338318402,53.28167201,40.45066901,1.461033278,22.00494964,19146.99244,414.8035811,27.22119281,3.121349309
155.8876236,4.666374889,6.154275346,5.064549469,53.47434124,35.65311253,1.307512175,28.16696018,17948.313,377.355039,27.86982872,3.838086834
92.74481151,3.773894168,6.653429203,16.8974992,47.59495338,40.69097909,1.104818745,24.86170409,23401.81925,384.9821121,32.20879245,3.296736898
22.1967018,6.149246628,6.475922309,26.37910045,48.81721212,35.05375584,0.759605959,18.63783271,21101.68504,430.0755092,30.07179673,3.084649216
127.8267184,4.885077548,6.786191138,40.389231,50.91108552,30.58372808,1.073724119,27.33912979,24663.02731,291.0093165,14.54863753,3.587518929
89.66355529,5.335552218,6.483719604,21.77160498,47.67211296,27.2512596,0.930799228,25.54601051,18084.36829,404.5497905,23.08509416,3.003361617
83.72750362,5.914393469,6.03888124,18.39263378,47.85057783,38.35586284,0.364959928,2.84747186,13451.39535,329.749651,24.31919528,2.970931745
120.4820095,2.982764819,6.756406617,18.97867733,53.78477983,30.3719537,0.713568837,39.88819304,18396.68042,351.1946658,23.83089134,3.444288765
139.4223334,4.636325423,6.922424473,14.07673827,49.88561819,35.1871507,1.078023684,24.06256901,22715.13436,354.5168388,29.35661107,1.729953068
77.40718941,6.05886427,6.189841023,26.42687706,46.8919741,33.39015835,0.537745508,29.13723401,22453.24806,342.496078,28.2682886,3.44565629
143.5316065,5.49381653,6.126238189,30.1000417,50.14841715,35.79628072,1.432456305,26.26303485,21185.3545,368.3545204,30.17805026,2.789884568
133.8835875,3.803507013,6.220230985,24.60310004,45.49393177,36.14869847,0.990053607,29.32767683,19760.25479,331.4867739,23.16268916,2.812036571
81.93586859,4.281192348,6.540909396,15.14378839,46.26826202,33.76091365,1.169802252,26.60251253,16927.09895,500.8862453,23.5375324,1.42406433
90.51079267,1.580747441,6.500776929,34.55885373,45.88522081,34.39532551,0.233545265,21.96012037,18102.35981,358.8252011,29.17601586,2.762430278
92.21986331,3.253649172,6.260461783,24.8911772,47.80350779,36.38942884,1.412443862,30.74705877,20032.93626,319.0087472,27.50975242,2.785967439
118.3360805,3.168673196,6.686955307,4.811165665,51.78596936,37.08712803,0.896387845,22.14931625,20311.86514,353.4631483,36.61294286,2.432143433
66.45783354,4.125329774,6.050081989,27.21063182,54.8095668,35.25951409,1.089365805,22.56364881,18260.39176,403.567168,16.98118148,3.554044736
98.21879657,3.883207741,6.35993189,28.09625755,50.79614744,36.4067915,1.616269213,15.94624673,15598.89473,352.1836439,14.67403149,3.345431456
139.5174845,5.62261427,6.275218413,28.2736345,47.19206591,42.61374774,1.18731442,26.3454371,23742.14345,341.5320815,30.96247266,2.250078076
129.8786343,6.19209999,6.929753275,8.759521735,49.19350075,33.74476298,1.456491003,35.83165592,25296.16564,353.2113456,19.56827243,3.410072154
154.4501317,4.941447816,6.859947553,23.79189303,45.90729728,38.01799506,1.036382624,26.71464384,30151.78474,408.3302676,22.50444763,2.903575759
77.84556023,4.758235389,5.988887931,16.37016453,42.25554659,40.37437745,1.037005606,29.97815492,21481.88834,303.7388483,23.33643164,2.45264804
122.3302679,4.116230612,6.290667409,11.97068634,48.11007439,36.38669672,0.523426391,19.91087209,22004.0821,302.960362,32.06165398,2.438894376
96.28016808,4.611839287,6.912966768,1.581063774,43.70877092,38.34049767,1.548228588,18.42374902,19178.60514,378.4726313,32.60355594,2.61312043
90.74639797,4.382165574,6.921184734,13.81758996,49.24400834,37.48768726,0.696182417,26.07303227,16268.37702,398.7943293,32.5191229,2.542895385
104.6795178,4.493271569,6.630725269,24.4955941,54.25497672,37.81885042,1.074040367,14.04158434,19880.85873,362.7835388,21.61469155,2.199186587
130.9555071,5.553350641,6.478276444,25.93694292,49.4081437,41.88501635,1.261979061,26.29059999,15334.18264,339.4186905,34.38499124,3.139616168
116.2537524,5.845674796,6.303716497,9.888613607,47.14786178,32.60805681,0.307761721,17.03844003,15020.20833,305.3937078,16.39650572,3.419788898
95.05403642,3.981086198,6.913229942,11.2021936,50.41437994,30.74018984,1.002777079,22.22795049,20412.41551,360.4938437,23.66341973,2.521607927
95.05607841,6.992099423,7.439088661,2.582216404,45.41293353,32.13809029,0.829272384,24.90652603,23836.809,415.1995262,25.6645835,2.948791283
67.90138789,6.2186754,6.7239321,14.51302163,47.70288313,35.80105918,1.202034894,21.92806192,17499.38101,345.7849386,13.98184303,3.492463056
90.12998085,3.713359217,6.218782522,11.86131992,48.39365185,34.95089537,1.35200866,38.28769775,9406.95403,311.1805164,18.01586629,2.277840107
56.16498523,5.211777012,6.346624702,25.78829898,48.59332434,35.38263579,1.012996129,24.48852581,16742.00498,270.1422249,24.99544981,2.6868395
121.9268847,4.292662876,6.946181456,16.72160069,45.54227374,41.16035681,0.887733976,21.86967369,21163.53486,286.9624638,22.01575752,2.797274703
111.8618331,5.122539627,6.818222596,8.45448804,54.08245346,43.34051188,0.730191243,20.93243273,22059.5964,375.0903434,14.06873427,2.702144811
69.51211923,5.151962228,6.912607285,22.96691628,48.22666916,40.2400866,1.224230666,26.49686123,24487.36631,317.0217525,26.41647336,2.517690998
76.42018822,6.725643851,6.103580705,14.06151909,54.04991187,35.15009157,0.594125796,21.85262278,14077.94437,457.1894321,25.38252537,2.970699102
49.99794023,6.462907173,6.158918135,28.37923485,48.33179944,34.94233893,0.642862756,22.4121733,13567.59861,391.1740035,14.69487799,3.067475883
103.1616189,5.18728701,6.94586372,18.00176149,42.61387665,32.74729961,1.487935256,25.90633564,13806.16937,355.7736904,25.60073756,3.250461791
99.51344707,5.26964835,6.208176999,28.76900207,46.65895563,30.83521237,1.362467143,18.70465696,23535.5765,334.9306047,32.59025978,4.069779369
89.3602993,5.291162616,6.248592962,16.11554259,46.47524781,31.45948968,0.584860183,23.36134721,19112.93707,338.2750918,17.90559526,3.578461675
106.954372,4.770965932,6.205029459,18.28612528,40.99199705,30.77920734,-0.010612486,33.71565295,19087.07768,349.6173192,33.87511979,2.889185501
68.17238377,4.785119235,7.618389541,11.70833656,49.07163402,29.99084181,1.198764429,30.77389767,24395.04836,327.0042812,21.97540267,2.868365714
128.1609295,7.320303613,6.870278446,3.343688696,45.81688492,39.75199525,1.107990934,29.44277512,23912.03022,304.0126382,27.0939484,3.149323165
76.04382269,6.467540817,6.407399456,19.53708428,43.15392622,29.79705936,0.639523205,27.20612763,24062.39705,368.5737166,28.8007158,3.896433758
114.6657129,5.598348578,6.552075045,18.49928832,45.81775256,32.25510694,0.859524484,16.22448305,18339.68062,379.1318855,26.15678796,2.749785123
98.40757455,6.742364432,6.37717966,22.73181929,51.59339433,36.34049111,0.677864774,27.12620479,17405.58634,268.6936329,33.97114779,3.419650036
94.15444049,4.087950631,6.354137061,40.18601148,45.58453468,37.08799397,0.883336579,27.42608644,23906.46791,383.7126573,23.77317806,2.73973428
98.95944867,3.611977946,7.045099047,23.23715955,53.2808316,33.68399302,1.315886135,24.31023894,19670.00412,328.4993951,21.07212574,2.396910692
70.90937618,2.781951388,6.033497178,12.21710607,41.61759466,31.07178904,1.469236521,22.21317747,18020.96621,365.8314389,29.50411553,2.475797084
166.9005545,6.28435049,6.27886557,18.97899933,48.55684968,35.98223739,0.63308296,26.76699219,21752.86155,353.0576183,26.69389465,3.638685632
131.5983879,5.433366139,6.195594403,26.14998017,44.3715634,35.73857211,0.910176128,24.76775607,18664.80274,267.0555216,28.22558561,2.615406501
126.6406922,5.790727939,6.372558262,11.89273173,50.23202635,39.16255199,1.142940728,28.00442702,19680.67638,318.6710116,26.01983818,3.148463993
101.0780186,3.799866828,6.294408711,23.49829488,51.54508006,32.42440174,1.295652158,32.23662982,16797.99828,405.0594649,21.59929455,2.998292166
132.2091346,4.404490706,7.168472055,27.85634201,46.38350551,36.76822472,0.791429748,25.50045267,25881.77454,472.9352086,29.56122247,1.882525357
32.06874488,5.716177328,7.185487863,29.5833286,48.20686796,33.49761962,0.515190314,26.28246515,22906.62218,438.8629931,9.307009124,2.547095946
71.8157193,4.6799563,6.285526006,10.35075668,46.20327378,37.57810366,1.125593376,17.08613424,26746.43007,317.1641281,35.03533392,1.683200654
120.5272878,6.618677999,5.861778892,7.637661793,52.4201226,39.1998359,0.389775558,31.80894737,16484.88393,301.27222,19.56740876,1.175349294
150.7478326,5.541047722,6.552402784,46.97967652,46.64903746,35.23794657,0.399066713,26.02632141,15171.03285,331.8910331,28.09130841,1.604768876
41.24120048,5.424337364,6.225346347,29.01287454,52.94708948,36.02933509,1.397108518,32.01469254,14844.17159,417.6508406,26.00665564,2.363171507
138.6722135,4.638110935,5.978198286,6.769225738,47.28509333,40.72960649,0.449670513,18.43416031,18343.25032,313.8292472,27.01272704,3.074541783
77.80753541,4.835004133,6.91048601,17.77633065,40.71814334,32.92782293,1.146701708,21.05178145,28599.248,403.4733445,37.30877289,2.272891968
68.61000238,3.035096702,7.362701364,29.5569787,47.43694274,36.43377097,1.214975708,29.05090393,15553.63709,322.8698276,22.17964873,3.325943775
67.74299036,6.160858748,6.542484546,26.02206946,47.27135909,39.31743874,0.851842372,24.30357989,23108.93138,321.5888795,25.51115821,2.140287795
97.42008596,4.962374184,7.186328249,14.11532868,51.72545278,37.51925559,0.740941227,29.8498134,18542.57376,394.4644327,26.62830355,3.080658789
110.9731625,5.135832069,5.888713464,21.44121129,54.3717964,27.53028898,0.787167487,19.94149211,20936.28973,310.3347938,20.3376383,2.756299409
164.6750547,5.215815672,6.484774164,20.78696998,48.12655576,29.73784426,0.613427787,35.21718461,21108.11491,318.1187238,29.22072327,2.795053154
72.28923809,5.776886651,6.33713192,18.00380658,47.63791321,33.11954227,1.007227085,30.57869291,22633.60817,380.9488272,27.4338482,2.165653138
132.7213291,5.375988386,6.82946778,14.97163544,49.93931384,33.7736122,0.724800437,30.85971416,17986.63453,444.9159896,36.2652381,2.59475828
88.50233517,3.16083171,5.938857393,32.98972459,51.30574107,38.21969232,0.852343644,32.91328655,20285.75007,397.249681,18.24709409,2.629738303
170.428144,3.263100325,6.891484934,6.801845467,42.53180875,42.00528064,0.948577872,30.08895763,15276.87468,306.9435252,18.76043271,3.316888696
125.1770234,5.378401228,5.936018909,26.01284263,50.30456553,27.37617088,0.611564519,14.9983633,16712.04286,332.7701692,28.00867342,3.39323167
41.71445325,3.19906525,6.179391837,21.99592325,49.70777279,28.43554294,1.503562214,15.77663358,23015.5169,417.0401905,33.35871757,2.328858514
96.99420269,4.062830419,6.573310237,27.82609262,54.27672232,36.90719971,0.709120547,31.18350732,27490.11443,351.4310665,20.80151,3.660640909
107.9289386,3.962521375,6.781587192,26.1285888,57.33197856,32.10650355,0.415200124,22.80683364,21430.89271,337.0501608,31.51305952,2.580668873
49.46098853,4.815519312,5.72888068,21.97600135,39.96896464,32.5294859,0.022055421,18.07331282,26367.91542,273.2808901,26.77196345,2.932501677
126.0174567,4.820586181,6.266208445,8.070341792,45.22871575,43.58887386,0.562193149,21.88018585,17594.3345,389.3339623,24.97913153,2.844793135
77.02558341,4.52986087,7.262316341,9.617162674,49.52010951,29.82849795,0.702111401,23.37335365,18184.30924,362.0799588,24.40880294,2.604961606
130.0769593,4.046806418,7.024577912,13.01149747,44.03259102,34.61185305,0.726793709,33.04466121,23863.23709,370.5164619,20.33238364,2.825385268
138.2974635,4.034369964,7.375317372,21.09390004,50.38989926,30.84143477,1.366777271,23.98488287,18531.83496,283.3520766,23.36189484,2.686531615
108.5691749,4.103818239,7.168667214,4.484518646,53.17134387,39.02112783,1.332328982,14.30324156,22799.39678,286.4251661,28.14945093,3.174032205
136.528231,2.877440507,6.96456647,21.31186811,46.05511734,35.80875844,1.007451537,40.28922697,20832.65198,349.2862336,22.24281848,4.253066064
118.8516759,2.958758375,7.476080009,23.75387658,47.85056078,29.57135819,1.261793035,26.98765385,26656.59261,331.0101785,23.60116267,3.089656906
